prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
ctl,orig,2,3.1474322895519435e-05,22960,azu,3.122802809230052e-05,21393,0.00030840394902043045,4604,",",1.8421889762976207e-05,27046,0.1400738712328088,False
ctl,orig,3,3.165358793921769e-05,27519,eston,3.121588088106364e-05,21375,0.0001773949625203386,22819,[…],2.2331603759084828e-05,25408,0.08770228945905513,False
ctl,orig,4,3.181658030371182e-05,15389,kennis,3.118098175036721e-05,23620,0.00031320779817178845,22819,[…],2.0595203750417568e-05,26133,0.11018266307574327,False
ctl,orig,5,3.222460873075761e-05,22819,[…],3.116373045486398e-05,23399,0.0009976868750527501,22819,[…],1.757773497956805e-05,27998,0.1361109180046398,False
ctl,orig,6,3.249299697927199e-05,22819,[…],3.124826980638318e-05,16022,0.0009555380675010383,22819,[…],2.2266560335992835e-05,23699,0.1244977680072973,False
ctl,orig,7,3.2505453418707475e-05,22819,[…],3.139066029689275e-05,8063,0.0007086956757120788,22819,[…],2.9321621695999056e-05,14819,0.15607844773511362,False
ctl,orig,8,3.267127613071352e-05,22819,[…],3.1436651624972e-05,7447,0.0009744362905621529,22819,[…],2.4060978830675595e-05,20807,0.1392466346821587,False
ctl,orig,9,3.274190748925321e-05,15389,kennis,3.137238309136592e-05,10538,0.0007815368007868528,22819,[…],2.299732295796275e-05,20563,0.18328588812329638,False
ctl,orig,10,3.285892307758331e-05,15389,kennis,3.118988388450816e-05,18418,0.0008330537821166217,22819,[…],1.7229611330549233e-05,26687,0.17737155524494388,False
ctl,orig,11,3.311649561510421e-05,15389,kennis,3.11997537210118e-05,17875,0.002821580274030566,22819,[…],1.9877708837157115e-05,22959,0.2245804059458204,False
ctl,orig,12,3.3548916690051556e-05,22819,[…],3.104249117313884e-05,22665,0.005980829242616892,22819,[…],1.5854238881729543e-05,25267,0.32118202903955484,False
ctl,orig,13,3.416902109165676e-05,22819,[…],3.1428517104359344e-05,10980,0.004645420238375664,22819,[…],2.9762572012259625e-05,13583,0.2394596999635299,False
ctl,orig,14,3.462709719315171e-05,22819,[…],3.147024835925549e-05,10596,0.008570375852286816,22819,[…],3.094771091127768e-05,12157,0.31553020617991306,False
ctl,orig,15,3.588106847018935e-05,22819,[…],3.173506411258131e-05,6548,0.02823505364358425,22819,[…],3.506989014567807e-05,9027,0.571839863366064,False
ctl,orig,16,3.567923704395071e-05,3768,simply,3.251168891438283e-05,1732,0.007222841028124094,22819,[…],5.957295434200205e-05,2754,0.35698486134822177,False
ctl,orig,17,3.684885450638831e-05,15389,kennis,3.349448161316104e-05,385,0.00398434791713953,22819,[…],9.806199523154646e-05,605,0.31580546441261903,False
