prompt_id,prompt_variant,layer,p_top1_raw,top1_token_id_raw,top1_token_str_raw,p_answer_raw,answer_rank_raw,p_top1_norm,top1_token_id_norm,top1_token_str_norm,p_answer_norm,answer_rank_norm,kl_norm_vs_raw_bits,norm_only_semantics
ctl,orig,30,0.999993085861206,128625, dieſem,0.0,42,0.0490732304751873,128625, dieſem,0.0,871,76.8558216519202,False
ctl,orig,31,0.9999510049819946,128625, dieſem,0.0,40,0.03593514859676361,128625, dieſem,0.0,871,77.07237119899699,False
ctl,orig,32,0.9987838864326477,128625, dieſem,0.0,33,0.0038204500451684,209936, 展板,9.832304970203154e-10,46099,88.62516405700185,False
ctl,orig,33,0.995866060256958,128625, dieſem,0.0,33,0.0511992983520031,128625, dieſem,0.0,773,72.38956704341133,False
ctl,orig,34,0.99010169506073,128625, dieſem,0.0,33,0.026963582262396812,128625, dieſem,0.0,949,79.6862323198703,False
ctl,orig,35,0.9830524921417236,128625, dieſem,0.0,32,0.029384177178144455,128625, dieſem,0.0,893,79.93738752802311,False
ctl,orig,36,0.6224592924118042,128625, dieſem,0.0,33,0.028421491384506226,128625, dieſem,0.0,936,79.7886844487811,False
ctl,orig,37,0.9893474578857422,128625, dieſem,0.0,29,0.029360981658101082,128625, dieſem,0.0,909,81.00702055438288,False
ctl,orig,38,0.7379143238067627,128625, dieſem,0.0,29,0.03188269957900047,214340, パンチラ,0.0,919,81.13773837592828,False
ctl,orig,39,0.9991735816001892,128625, dieſem,0.0,21,0.04146695137023926,128625, dieſem,0.0,804,78.65804023306244,False
ctl,orig,40,0.6057990193367004,199696,ſicht,0.0,18,0.005204586777836084,214340, パンチラ,5.130613663274384e-15,12912,88.5153208016876,False
ctl,orig,41,0.664104700088501,199696,ſicht,0.0,20,0.035005006939172745,128625, dieſem,0.0,810,75.42911962170027,False
ctl,orig,42,0.8781052827835083,128625, dieſem,0.0,16,0.03643839433789253,128625, dieſem,0.0,791,75.9434715752887,False
ctl,orig,43,0.7819895148277283,128625, dieſem,0.0,16,0.036853957921266556,128625, dieſem,0.0,799,74.41720672469248,False
ctl,orig,44,0.9982467889785767,251525,,0.0,22,0.028137261047959328,128625, dieſem,0.0,858,77.30374152299454,False
ctl,orig,45,1.0,7,<unused0>,0.0,9,0.044998642057180405,114402, Geſch,4.5194678071404e-41,49116,88.46359392375288,False
ctl,orig,46,0.9999855756759644,255379,,0.0,14,0.991089940071106,7127, Paris,0.991089940071106,1,99.58434985245589,True
